@relation 'bookkeeperdataset-weka.filters.unsupervised.attribute.Remove-R1,2-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.PrincipalComponents -R 0.95 -A 16 -O-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@attribute Buggy=YES numeric
@attribute AVG_LOC numeric
@attribute LOC_added numeric
@attribute NAuth numeric
@attribute NFix numeric
@attribute NR numeric
@attribute LOC_touched numeric
@attribute MAX_LOC numeric
@attribute Churn numeric
@attribute WeightedAge numeric
@attribute MAX_Churn numeric
@attribute Age numeric
@attribute AVG_ChgSet numeric
@attribute MAX_ChgSets numeric
@attribute ChgSetSize numeric
@attribute AVG_Churn numeric
@attribute LOC numeric

@data
-0.013048,-1.536048,-1.469012,0.963123,-0.00006,0.030174,-8.695223,-1.469012,5.757198,1.294166,6.187578,1.455604,1.126054,-1.356215,-6.779806,-3.069153,154.401584
-0.01308,-1.546214,-1.471642,0.963042,-0.000061,0.030245,-8.697992,-1.471642,5.754707,1.296974,6.166468,1.458207,1.120355,-1.358917,-6.780204,-3.044501,150.415411
-0.013247,-1.599588,-1.48545,0.962615,-0.000062,0.030616,-8.712529,-1.48545,5.741628,1.311716,6.05564,1.471874,1.090436,-1.373101,-6.782294,-2.915076,129.488005
-0.012268,-1.286973,-1.404577,0.965116,-0.000053,0.028445,-8.627384,-1.404577,5.81823,1.225373,6.704775,1.391826,1.265677,-1.290021,-6.770052,-3.673136,252.062814
-0.010986,-0.877779,-1.298719,0.968389,-0.000041,0.025604,-8.515933,-1.298719,5.918496,1.112356,7.554457,1.287047,1.495059,-1.181274,-6.754028,-4.665394,412.506265
-0.012626,-1.401344,-1.434165,0.964201,-0.000056,0.029239,-8.658534,-1.434165,5.790205,1.256962,6.467287,1.421112,1.201565,-1.320416,-6.774531,-3.395797,207.218372
-0.013852,-1.792748,-1.53542,0.96107,-0.000068,0.031957,-8.765139,-1.53542,5.694298,1.365065,5.654548,1.521335,0.982156,-1.424435,-6.789858,-2.446681,53.750724
-0.012786,-1.452176,-1.447315,0.963794,-0.000058,0.029592,-8.672379,-1.447315,5.777749,1.271001,6.361736,1.434128,1.17307,-1.333925,-6.776521,-3.272535,187.287509
-0.013765,-1.76479,-1.528188,0.961293,-0.000067,0.031763,-8.757524,-1.528188,5.701148,1.357344,5.712601,1.514176,0.997828,-1.417005,-6.788763,-2.514475,64.712699
-0.012921,-1.495383,-1.458492,0.963448,-0.000059,0.029892,-8.684147,-1.458492,5.767162,1.282935,6.272018,1.445191,1.14885,-1.345408,-6.778213,-3.167763,170.346275
-0.013614,-1.7165,-1.515695,0.96168,-0.000066,0.031427,-8.744372,-1.515695,5.712981,1.344006,5.812874,1.501811,1.024898,-1.404172,-6.786872,-2.631574,83.647019
-0.01359,-1.708876,-1.513723,0.961741,-0.000065,0.031374,-8.742295,-1.513723,5.714849,1.3419,5.828706,1.499858,1.029172,-1.402146,-6.786574,-2.650063,86.636649
-0.009895,-0.529582,-1.20864,0.971175,-0.00003,0.023186,-8.421097,-1.20864,6.003816,1.016186,8.277478,1.197887,1.690247,-1.088737,-6.740393,-5.509738,549.032679
-0.012674,-1.416594,-1.43811,0.964079,-0.000057,0.029345,-8.662688,-1.43811,5.786468,1.261174,6.435622,1.425016,1.193016,-1.324469,-6.775128,-3.358819,201.239113
-0.013136,-1.564006,-1.476245,0.9629,-0.000061,0.030369,-8.702837,-1.476245,5.750347,1.301888,6.129525,1.462763,1.110382,-1.363645,-6.780901,-3.001359,143.439609
-0.012833,-1.467425,-1.45126,0.963672,-0.000058,0.029698,-8.676532,-1.45126,5.774013,1.275213,6.330071,1.438032,1.164522,-1.337978,-6.777119,-3.235557,181.30825
-0.013717,-1.749541,-1.524243,0.961415,-0.000067,0.031657,-8.753371,-1.524243,5.704885,1.353132,5.744266,1.510271,1.006377,-1.412953,-6.788166,-2.551453,70.691958
-0.013152,-1.569089,-1.47756,0.962859,-0.000061,0.030404,-8.704222,-1.47756,5.749102,1.303292,6.11897,1.464064,1.107532,-1.364996,-6.7811,-2.989033,141.446523
-0.012897,-1.487758,-1.45652,0.963509,-0.000059,0.029839,-8.68207,-1.45652,5.769031,1.280829,6.287851,1.443239,1.153124,-1.343381,-6.777915,-3.186252,173.335904
-0.013558,-1.698709,-1.511093,0.961822,-0.000065,0.031304,-8.739526,-1.511093,5.71734,1.339092,5.849816,1.497255,1.034871,-1.399444,-6.786176,-2.674715,90.622821
-0.013574,-1.703792,-1.512408,0.961781,-0.000065,0.031339,-8.74091,-1.512408,5.716095,1.340496,5.839261,1.498557,1.032022,-1.400795,-6.786375,-2.662389,88.629735
-0.012833,-1.467425,-1.45126,0.963672,-0.000058,0.029698,-8.676532,-1.45126,5.774013,1.275213,6.330071,1.438032,1.164522,-1.337978,-6.777119,-3.235557,181.30825
-0.013653,-1.729208,-1.518983,0.961578,-0.000066,0.031516,-8.747833,-1.518983,5.709867,1.347516,5.786486,1.505065,1.017774,-1.407549,-6.78737,-2.600758,78.664303
-0.012586,-1.388636,-1.430877,0.964302,-0.000056,0.029151,-8.655073,-1.430877,5.793319,1.253452,6.493674,1.417858,1.208688,-1.317039,-6.774033,-3.426613,212.201088
-0.013797,-1.774957,-1.530818,0.961212,-0.000067,0.031833,-8.760293,-1.530818,5.698657,1.360151,5.691491,1.516779,0.992129,-1.419707,-6.789161,-2.489823,60.726526
-0.010102,-0.595663,-1.225736,0.970646,-0.000032,0.023645,-8.439095,-1.225736,5.987624,1.034438,8.140262,1.214808,1.653204,-1.106299,-6.74298,-5.349497,523.122556
-0.009688,-0.463501,-1.191545,0.971704,-0.000028,0.022727,-8.403099,-1.191545,6.020008,0.997935,8.414694,1.180966,1.72729,-1.071175,-6.737805,-5.669978,574.942801
-0.013072,-1.543673,-1.470985,0.963062,-0.00006,0.030227,-8.697299,-1.470985,5.755329,1.296272,6.171745,1.457556,1.12178,-1.358241,-6.780104,-3.050664,151.411955
-0.012873,-1.480133,-1.454547,0.96357,-0.000059,0.029786,-8.679994,-1.454547,5.770899,1.278723,6.303684,1.441286,1.157398,-1.341355,-6.777616,-3.204741,176.325534
-0.01308,-1.546214,-1.471642,0.963042,-0.000061,0.030245,-8.697992,-1.471642,5.754707,1.296974,6.166468,1.458207,1.120355,-1.358917,-6.780204,-3.044501,150.415411
-0.008175,0.019399,-1.066619,0.975567,-0.000014,0.019374,-8.271574,-1.066619,6.138335,0.864561,9.417423,1.057314,1.997988,-0.94284,-6.718895,-6.840966,764.286003
-0.012586,-1.388636,-1.430877,0.964302,-0.000056,0.029151,-8.655073,-1.430877,5.793319,1.253452,6.493674,1.417858,1.208688,-1.317039,-6.774033,-3.426613,212.201088
-0.013821,-1.782581,-1.53279,0.961151,-0.000068,0.031886,-8.76237,-1.53279,5.696789,1.362257,5.675658,1.518732,0.987855,-1.421734,-6.78946,-2.471333,57.736897
-0.013948,-1.823247,-1.543311,0.960826,-0.000069,0.032169,-8.773446,-1.543311,5.686824,1.373489,5.591218,1.529144,0.965059,-1.432541,-6.791053,-2.372724,41.792206
-0.01347,-1.670752,-1.50386,0.962046,-0.000064,0.03111,-8.731911,-1.50386,5.724191,1.331371,5.907869,1.490096,1.050543,-1.392014,-6.785081,-2.742509,101.584796
-0.013948,-1.823247,-1.543311,0.960826,-0.000069,0.032169,-8.773446,-1.543311,5.686824,1.373489,5.591218,1.529144,0.965059,-1.432541,-6.791053,-2.372724,41.792206
-0.013502,-1.680918,-1.50649,0.961964,-0.000065,0.03118,-8.73468,-1.50649,5.7217,1.334179,5.886759,1.4927,1.044844,-1.394716,-6.785479,-2.717857,97.598623
-0.012212,-1.269182,-1.399974,0.965258,-0.000052,0.028321,-8.622538,-1.399974,5.822589,1.22046,6.741718,1.38727,1.27565,-1.285293,-6.769355,-3.716278,259.038617
-0.012849,-1.472509,-1.452575,0.963631,-0.000058,0.029733,-8.677917,-1.452575,5.772767,1.276617,6.319516,1.439334,1.161672,-1.339329,-6.777318,-3.22323,179.315163
-0.012403,-1.33018,-1.415755,0.96477,-0.000054,0.028745,-8.639152,-1.415755,5.807642,1.237307,6.615058,1.402889,1.241457,-1.301504,-6.771744,-3.568364,235.121581
-0.011822,-1.144645,-1.367757,0.966254,-0.000049,0.027457,-8.588618,-1.367757,5.853105,1.186063,7.000317,1.355381,1.345462,-1.252196,-6.764479,-4.018269,307.869232
-0.008518,-0.089889,-1.094892,0.974693,-0.000017,0.020133,-8.30134,-1.094892,6.111556,0.894746,9.19049,1.085299,1.936725,-0.971884,-6.723174,-6.575953,721.434647
-0.011066,-0.903195,-1.305294,0.968186,-0.000041,0.02578,-8.522856,-1.305294,5.912268,1.119376,7.501682,1.293555,1.480811,-1.188028,-6.755023,-4.603763,402.540833
-0.013661,-1.73175,-1.51964,0.961558,-0.000066,0.031533,-8.748525,-1.51964,5.709244,1.348218,5.781209,1.505716,1.01635,-1.408225,-6.78747,-2.594595,77.66776
-0.012833,-1.467425,-1.45126,0.963672,-0.000058,0.029698,-8.676532,-1.45126,5.774013,1.275213,6.330071,1.438032,1.164522,-1.337978,-6.777119,-3.235557,181.30825
-0.012953,-1.505549,-1.461122,0.963367,-0.000059,0.029963,-8.686916,-1.461122,5.764671,1.285743,6.250908,1.447794,1.143151,-1.34811,-6.778612,-3.14311,166.360102
-0.01355,-1.696168,-1.510435,0.961842,-0.000065,0.031286,-8.738834,-1.510435,5.717963,1.33839,5.855094,1.496604,1.036296,-1.398768,-6.786076,-2.680878,91.619364
-0.013319,-1.622462,-1.491368,0.962432,-0.000063,0.030774,-8.718759,-1.491368,5.736024,1.318033,6.008142,1.477731,1.077613,-1.37918,-6.78319,-2.859608,120.519116
-0.013773,-1.767332,-1.528845,0.961273,-0.000067,0.03178,-8.758216,-1.528845,5.700525,1.358046,5.707323,1.514827,0.996404,-1.417681,-6.788863,-2.508312,63.716156
-0.019402,-1.847723,-1.779295,2.003296,-0.000157,0.036222,-6.779579,-1.779295,3.220989,1.934258,2.539979,32.738773,-1.433776,-1.859502,-3.059066,0.47332,52.558017
-0.034554,-1.629872,-0.979827,3.340947,-0.000424,0.019954,-0.695525,-0.979827,-1.264128,4.116637,-2.228874,73.582197,-3.91012,-1.765917,2.657665,3.531233,88.084682
-0.023089,-1.181578,-2.52949,3.954321,-0.000222,0.048238,-4.513358,-2.52949,-0.545622,2.054225,-1.020092,90.357853,-5.728992,-2.740591,3.492312,4.050653,387.931101
-0.015544,-1.952391,-3.65534,3.668878,-0.000067,0.07134,-8.555858,-3.65534,1.245178,0.658987,-0.505617,81.321089,-5.957897,-3.379866,1.580931,5.158382,152.60764
-0.018828,-1.887712,-3.314353,3.767142,-0.000127,0.064678,-7.196846,-3.314353,0.56814,1.20397,-1.111579,84.536476,-5.992756,-3.210629,2.241882,5.268039,154.549818
-0.015123,-1.817687,-3.620492,3.669955,-0.000063,0.070405,-8.519169,-3.620492,1.278185,0.621783,-0.225908,81.286597,-5.882386,-3.344067,1.586206,4.831739,205.424428
-0.014208,-1.938469,-2.312314,1.848968,-0.000061,0.046614,-8.912202,-2.312314,4.287574,1.074849,3.514824,27.683234,-1.372892,-2.122551,-4.097278,0.27459,53.776923
-0.019741,-1.670338,-2.379957,2.921708,-0.000158,0.046861,-6.455384,-2.379957,1.69547,1.715615,0.859672,59.741351,-3.62802,-2.428307,-0.165713,2.48723,172.581941
-0.032007,-1.452612,-1.119258,3.286509,-0.000383,0.022274,-1.413758,-1.119258,-0.824758,3.746052,-1.43779,71.68998,-3.770116,-1.805693,2.288367,2.949112,170.969219
-0.030555,-1.783832,-1.436554,3.21404,-0.000348,0.029011,-2.46211,-1.436554,-0.410999,3.4355,-1.596796,69.466258,-3.90499,-2.002324,1.805098,3.561933,57.826751
-0.026584,-1.661285,-2.468302,4.006339,-0.000272,0.048018,-3.877501,-2.468302,-1.059102,2.508344,-2.439201,92.327515,-6.038539,-2.781193,3.849765,5.366182,186.457927
-0.013985,-1.867305,-2.293904,1.849538,-0.000059,0.04612,-8.892819,-2.293904,4.305012,1.055194,3.662595,27.665011,-1.332999,-2.103639,-4.094491,0.102023,81.680132
-0.013956,-1.825788,-1.543968,0.960805,-0.000069,0.032186,-8.774138,-1.543968,5.686202,1.374191,5.58594,1.529795,0.963635,-1.433216,-6.791152,-2.366561,40.795663
-0.014272,-1.958802,-2.317574,1.848806,-0.000062,0.046756,-8.91774,-2.317574,4.282592,1.080465,3.472604,27.68844,-1.38429,-2.127955,-4.098074,0.323894,45.804578
-0.014264,-1.95626,-2.316916,1.848826,-0.000062,0.046738,-8.917048,-2.316916,4.283215,1.079763,3.477881,27.687789,-1.382865,-2.127279,-4.097974,0.317731,46.801121
-0.019974,-1.935677,-3.234117,3.794686,-0.000147,0.063236,-6.826654,-3.234117,0.35842,1.37803,-1.422681,85.472172,-6.039962,-3.179933,2.428123,5.46049,129.05224
-0.029305,-1.702827,-1.508243,3.186761,-0.000328,0.030224,-2.823302,-1.508243,-0.193183,3.252314,-1.217086,68.522102,-3.839262,-2.024239,1.62015,3.289362,96.27939
-0.02034,-2.052589,-3.264363,3.793751,-0.00015,0.064048,-6.858497,-3.264363,0.329772,1.410321,-1.665447,85.502109,-6.1055,-3.211004,2.423545,5.743992,83.211254
-0.021816,-1.728994,-2.949038,3.866159,-0.000185,0.057364,-5.812222,-2.949038,-0.085855,1.722979,-1.522273,87.727783,-5.9749,-3.0164,2.906516,5.14966,193.364093
-0.020229,-2.017007,-3.255157,3.794035,-0.000149,0.063801,-6.848806,-3.255157,0.338491,1.400493,-1.591562,85.492997,-6.085553,-3.201548,2.424939,5.657709,97.162859
-0.019322,-1.822307,-1.77272,2.0035,-0.000156,0.036045,-6.772657,-1.77272,3.227216,1.927239,2.592754,32.732265,-1.419529,-1.852747,-3.058071,0.411689,62.523449
-0.016918,-1.05475,-1.574154,2.00964,-0.000133,0.030716,-6.563601,-1.574154,3.415294,1.715244,4.186567,32.535724,-0.989261,-1.648761,-3.028014,-1.449565,363.479486
-0.019703,-1.849263,-3.211762,3.795377,-0.000144,0.062636,-6.803118,-3.211762,0.379594,1.354163,-1.243245,85.450045,-5.991521,-3.156968,2.431507,5.250945,162.934708
-0.017553,-1.163036,-3.034236,3.800867,-0.000124,0.057872,-6.616214,-3.034236,0.547743,1.164632,0.181687,85.274329,-5.606844,-2.974597,2.45838,3.58691,432.001363
-0.019106,-1.976667,-3.337366,3.76643,-0.00013,0.065296,-7.221075,-3.337366,0.546343,1.228539,-1.296293,84.559254,-6.042621,-3.234269,2.238399,5.483747,119.670807
-0.013924,-1.815622,-1.541338,0.960887,-0.000069,0.032116,-8.771369,-1.541338,5.688693,1.371383,5.60705,1.527192,0.969334,-1.430514,-6.790754,-2.391213,44.781836
-0.014049,-1.887638,-2.299164,1.849375,-0.00006,0.046261,-8.898357,-2.299164,4.30003,1.06081,3.620375,27.670218,-1.344397,-2.109042,-4.095287,0.151328,73.707787
-0.020554,-1.929579,-2.447023,2.919634,-0.000166,0.048661,-6.525992,-2.447023,1.631947,1.787216,0.321365,59.807732,-3.773342,-2.497203,-0.175865,3.115866,70.934538
-0.0142,-1.935928,-2.311656,1.848989,-0.000061,0.046597,-8.91151,-2.311656,4.288197,1.074147,3.520102,27.682583,-1.371467,-2.121876,-4.097178,0.268427,54.773466
-0.008706,-1.803703,-3.479866,2.599473,0.000042,0.0682,-10.899149,-3.479866,3.939418,-0.096902,3.015049,49.156241,-3.469113,-2.963337,-2.334311,1.934995,197.235702
-0.01386,-1.795289,-1.536078,0.961049,-0.000068,0.031974,-8.765831,-1.536078,5.693675,1.365767,5.64927,1.521986,0.980731,-1.425111,-6.789958,-2.440518,52.754181
-0.013852,-1.792748,-1.53542,0.96107,-0.000068,0.031957,-8.765139,-1.53542,5.694298,1.365065,5.654548,1.521335,0.982156,-1.424435,-6.789858,-2.446681,53.750724
-0.019004,-1.720644,-1.74642,2.004313,-0.000153,0.035339,-6.744967,-1.74642,3.252127,1.89916,2.803855,32.706233,-1.36254,-1.825729,-3.05409,0.165165,102.385176
-0.030959,-1.403797,-0.460078,2.369908,-0.000374,0.010064,-1.676344,-0.460078,0.756188,3.90222,0.712217,44.629481,-1.449071,-1.176774,-0.596128,0.386687,139.637637
-0.013908,-1.810539,-1.540023,0.960927,-0.000068,0.03208,-8.769984,-1.540023,5.689938,1.369979,5.617605,1.52589,0.972183,-1.429164,-6.790555,-2.403539,46.774922
-0.013916,-1.81308,-1.540681,0.960907,-0.000068,0.032098,-8.770677,-1.540681,5.689315,1.370681,5.612328,1.526541,0.970758,-1.429839,-6.790654,-2.397376,45.778379
-0.031651,-1.624914,-0.517281,2.368139,-0.000381,0.011599,-1.736568,-0.517281,0.702006,3.963291,0.253072,44.686101,-1.573023,-1.235538,-0.604787,0.922876,52.938381
-0.014168,-1.925761,-2.309026,1.84907,-0.000061,0.046526,-8.908741,-2.309026,4.290688,1.071339,3.541212,27.67998,-1.365768,-2.119174,-4.09678,0.243774,58.759639
-0.046926,-1.413837,1.019631,2.81667,-0.000659,-0.018267,4.453014,1.019631,-2.413753,6.478004,-2.692708,59.406674,-1.779802,-0.484364,2.413392,1.629304,28.646256
-0.046424,-1.253717,1.061053,2.817951,-0.000654,-0.019379,4.496625,1.061053,-2.374519,6.43378,-2.360224,59.365673,-1.690044,-0.441811,2.419662,1.241029,91.428476
-0.046822,-1.380796,1.028178,2.816934,-0.000658,-0.018496,4.462014,1.028178,-2.405657,6.468879,-2.624101,59.398213,-1.76128,-0.475583,2.414686,1.549184,41.601317
-0.025987,-1.470667,-2.418989,4.007863,-0.000266,0.046695,-3.825584,-2.418989,-1.012394,2.455696,-2.043387,92.278705,-5.931684,-2.730535,3.85723,4.90395,261.198665
-0.013356,-1.66652,-2.241961,1.851144,-0.000053,0.044726,-8.838133,-2.241961,4.354211,0.999738,4.079519,27.613598,-1.220446,-2.050278,-4.086628,-0.384861,160.407042
-0.032827,-1.714395,-1.186981,3.284415,-0.000391,0.024091,-1.485058,-1.186981,-0.888904,3.818355,-1.981375,71.757012,-3.916863,-1.875265,2.278116,3.583911,68.325272
-0.027363,-1.718728,-1.697644,3.130778,-0.000293,0.033884,-3.594145,-1.697644,0.198856,2.935079,-0.827094,66.679345,-3.807538,-2.115349,1.243289,3.175635,103.426646
-0.025894,-1.726841,-1.838709,3.088822,-0.000267,0.036603,-4.171238,-1.838709,0.493819,2.6961,-0.526683,65.296302,-3.781607,-2.182669,0.960792,3.081096,110.281903
-0.015799,-2.033722,-3.67638,3.668227,-0.00007,0.071905,-8.57801,-3.67638,1.225249,0.68145,-0.674497,81.341915,-6.003488,-3.40148,1.577746,5.355601,120.718259
-0.015903,-2.066762,-3.684928,3.667963,-0.000071,0.072134,-8.587009,-3.684928,1.217153,0.690576,-0.743105,81.350375,-6.022009,-3.410261,1.576452,5.435722,107.763198
-0.01898,-1.713019,-1.744447,2.004374,-0.000153,0.035286,-6.74289,-1.744447,3.253996,1.897054,2.819688,32.704281,-1.358266,-1.823703,-3.053791,0.146676,105.374805
-0.039846,-1.538275,0.292608,2.606217,-0.000529,-0.00409,1.544703,0.292608,-0.959488,5.306274,-1.364814,52.512934,-1.697166,-0.843252,0.997622,1.359989,30.036616
-0.023359,-0.631945,-2.202012,4.014573,-0.000241,0.040871,-3.597146,-2.202012,-0.806878,2.224046,-0.301804,92.063941,-5.461524,-2.507636,3.890074,2.87013,590.05791
-0.021748,-1.992793,-2.370732,2.947056,-0.000186,0.047325,-6.159953,-2.370732,1.41849,1.965489,-0.021402,60.747333,-3.829097,-2.47056,0.009779,3.345295,39.457701
-0.013367,-1.637711,-1.495313,0.96231,-0.000063,0.03088,-8.722912,-1.495313,5.732287,1.322245,5.976477,1.481636,1.069065,-1.383233,-6.783787,-2.822629,114.539857
-0.014296,-1.966427,-2.319546,1.848745,-0.000062,0.046809,-8.919817,-2.319546,4.280724,1.082571,3.456771,27.690392,-1.388564,-2.129981,-4.098372,0.342384,42.814948
-0.037388,-1.580605,-0.689149,3.425124,-0.000476,0.014287,0.467661,-0.689149,-1.845959,4.585469,-2.761087,76.339823,-3.943459,-1.622497,3.223953,3.640192,87.329229
-0.014036,-1.851204,-1.550543,0.960602,-0.00007,0.032363,-8.78106,-1.550543,5.679974,1.381211,5.533165,1.536303,0.949387,-1.439971,-6.792147,-2.30493,30.830231
-0.014028,-1.848663,-1.549886,0.960622,-0.00007,0.032345,-8.780368,-1.549886,5.680597,1.380509,5.538442,1.535652,0.950812,-1.439295,-6.792048,-2.311093,31.826774
-0.036898,-1.583309,-0.736171,3.411138,-0.000467,0.015193,0.275296,-0.736171,-1.747637,4.50581,-2.66095,75.878809,-3.934816,-1.644937,3.129787,3.608679,89.614315
-0.020963,0.133071,-2.004103,4.020693,-0.000218,0.035559,-3.388782,-2.004103,-0.619424,2.012753,1.286731,91.86805,-5.03268,-2.304326,3.920032,1.015039,890.017404
-0.018154,-1.958351,-2.686076,2.849585,-0.000122,0.053298,-7.491968,-2.686076,2.119816,1.39313,0.790384,57.506565,-3.738673,-2.613455,-0.647291,2.995278,76.380707
-0.014344,-1.981676,-2.323491,1.848623,-0.000063,0.046914,-8.92397,-2.323491,4.276987,1.086783,3.425106,27.694297,-1.397112,-2.134034,-4.098969,0.379362,36.835689
-0.018114,-1.945643,-2.682788,2.849686,-0.000122,0.05321,-7.488506,-2.682788,2.12293,1.38962,0.816771,57.503311,-3.73155,-2.610077,-0.646793,2.964463,81.363423
-0.01428,-1.961343,-2.318231,1.848785,-0.000062,0.046773,-8.918432,-2.318231,4.281969,1.081167,3.467326,27.689091,-1.385714,-2.12863,-4.098173,0.330058,44.808035
-0.015927,-2.074387,-3.6869,3.667902,-0.000071,0.072187,-8.589085,-3.6869,1.215285,0.692682,-0.758938,81.352328,-6.026284,-3.412287,1.576154,5.454211,104.773568
-0.02576,-1.557243,-2.487708,3.993207,-0.00026,0.048184,-4.040792,-2.487708,-0.934624,2.399202,-2.117409,91.839167,-5.970057,-2.775264,3.75978,5.075819,230.597826
