Dataset,#Training Release,%Training(data on training/total data,%Defective on training,%Defective in testing,Classifier,IBK k-hyperParam[1-3-9-19],Feature Selection,EPV Before,EPV After,Balancing,TP,FP,TN,FN,Precision,Recall,AUC,Kappa,FMeasure
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,smote,0.0,30.0,702.0,5.0,0.0,0.0,0.3132513661202186,-0.011767013139831901,0.0
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,best first,19,2,oversampling,2.0,75.0,657.0,3.0,0.025974025974025976,0.4,0.6487704918032787,0.03650442477876157,0.04878048780487805
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,best first,19,2,undersampling,2.0,75.0,657.0,3.0,0.025974025974025976,0.4,0.6487704918032787,0.03650442477876157,0.04878048780487805
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Ibk,NO K-Param,best first,19,2,smote,0.0,0.0,732.0,5.0,NaN,0.0,0.6487704918032787,0.0,NaN
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,1,best first,19,2,oversampling,5.0,719.0,13.0,0.0,0.006906077348066298,1.0,0.6539617486338798,2.4526774747987365E-4,0.013717421124828532
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,1,best first,19,2,undersampling,3.0,667.0,65.0,2.0,0.004477611940298508,0.6,0.3465846994535519,-0.004641638225255978,0.00888888888888889
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Ibk,1,best first,19,2,smote,0.0,30.0,702.0,5.0,0.0,0.0,0.6457650273224044,-0.011767013139831901,0.0
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,oversampling,2.0,75.0,657.0,3.0,0.025974025974025976,0.4,0.6405737704918033,0.03650442477876157,0.04878048780487805
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,undersampling,3.0,667.0,65.0,2.0,0.004477611940298508,0.6,0.339207650273224,-0.004641638225255978,0.00888888888888889
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,smote,0.0,5.0,727.0,5.0,0.0,0.0,0.6487704918032787,-0.006830601092902005,0.0
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Random Forest,NO K-Param,best first,19,2,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.6539617486338798,0.0,NaN
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,logistic,NO K-Param,best first,19,2,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.6487704918032787,0.0,NaN
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Ibk,1,best first,19,2,No sampling,0.0,0.0,732.0,5.0,NaN,0.0,0.6539617486338798,0.0,NaN
syncope,2.0,5.1433980786761095,0.47716428084526247,0.6784260515603799,Naive Bayes,NO K-Param,best first,19,2,No sampling,0.0,5.0,727.0,5.0,0.0,0.0,0.6405737704918033,-0.006830601092902005,0.0
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,oversampling,5.0,38.0,694.0,0.0,0.11627906976744186,1.0,1.0,0.1985921135466145,0.20833333333333334
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,undersampling,5.0,269.0,463.0,0.0,0.01824817518248175,1.0,0.9396174863387978,0.022821034783594474,0.035842293906810034
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Random Forest,NO K-Param,no fs,19,19,smote,3.0,0.0,732.0,2.0,1.0,0.6,1.0,0.7487214456188203,0.7499999999999999
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,no fs,19,19,oversampling,5.0,308.0,424.0,0.0,0.01597444089456869,1.0,0.9978142076502732,0.01833624522133223,0.03144654088050314
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,logistic,NO K-Param,no fs,19,19,undersampling,5.0,257.0,475.0,0.0,0.019083969465648856,1.0,0.9103825136612022,0.024464485292981546,0.03745318352059925
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Ibk,NO K-Param,no fs,19,19,smote,5.0,12.0,720.0,0.0,0.29411764705882354,1.0,1.0,0.4487658937920705,0.45454545454545453
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,1,no fs,19,19,oversampling,5.0,3.0,729.0,0.0,0.625,1.0,0.9971311475409836,0.7672876539311655,0.7692307692307693
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Ibk,3,no fs,19,19,undersampling,3.0,158.0,574.0,2.0,0.018633540372670808,0.6,0.8233606557377049,0.023291256667660475,0.03614457831325301
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Ibk,1,no fs,19,19,smote,5.0,0.0,732.0,0.0,1.0,1.0,1.0,1.0,1.0
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,no fs,19,19,oversampling,2.0,86.0,646.0,3.0,0.022727272727272728,0.4,0.9251366120218579,0.030564135912859485,0.043010752688172046
syncope,2.0,5.1433980786761095,50.0,0.6784260515603799,Naive Bayes,NO K-Param,no fs,19,19,undersampling,4.0,265.0,467.0,1.0,0.01486988847583643,0.8,0.7893442622950819,0.016090500281056706,0.0291970802919708
syncope,2.0,5.1433980786761095,0.9497964721845319,0.6784260515603799,Naive Bayes,NO K-Param,no fs,19,19,smote,2.0,25.0,707.0,3.0,0.07407407407407407,0.4,0.8972677595628415,0.11486660375739786,0.125
